timestamp,type,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,emg_9,emg_10,emg_11,emg_12,emg_13,emg_14,emg_15
13656,IMU,0.91,-0.05,0.02,-0.40,-0.06,-0.12,0.88,-31.56,65.50,-99.00
13680,EMG,-4,-2,-2,81,-6,2,-3,-2,0,-1,-3,127,-14,-4,-6,-4
13681,IMU,0.91,-0.04,0.03,-0.42,-0.02,-0.15,0.85,-6.87,47.94,-87.62
13705,IMU,0.90,-0.04,0.03,-0.43,-0.04,-0.10,0.87,-0.69,25.00,-71.75
13706,EMG,-1,0,-3,-53,10,-1,-5,-1,1,-3,0,-22,-3,-3,-3,0
13730,IMU,0.90,-0.04,0.03,-0.44,-0.03,-0.10,0.90,-6.44,15.75,-51.63
13755,IMU,0.90,-0.04,0.03,-0.44,-0.03,-0.13,0.91,-4.25,-1.81,-41.69
13756,EMG,0,-1,-7,-40,6,-8,1,-2,3,4,3,-12,-13,-2,-6,-1
13757,IMU,0.89,-0.04,0.03,-0.45,-0.05,-0.13,0.91,19.25,-20.87,-38.44
13780,IMU,0.89,-0.04,0.02,-0.45,-0.05,-0.09,0.86,38.50,-35.19,-37.75
13805,EMG,-1,2,1,-20,-9,-4,-3,1,-1,5,0,6,-6,-3,-4,-3
13806,IMU,0.89,-0.04,0.01,-0.46,-0.04,-0.04,0.85,20.87,-40.75,-39.19
13830,IMU,0.88,-0.04,0.01,-0.47,-0.04,-0.02,0.89,0.81,-45.31,-40.50
13831,EMG,5,4,-29,-89,8,1,0,3,-4,0,-55,-67,-3,1,-5,0
13855,IMU,0.88,-0.04,0.00,-0.47,-0.02,-0.05,0.89,-1.25,-40.56,-41.44
13856,IMU,0.88,-0.05,-0.00,-0.48,0.04,-0.06,0.90,-2.62,-29.12,-42.69
13880,EMG,2,-5,25,77,-3,-1,-5,1,4,-5,18,61,-9,0,-4,-2
13881,IMU,0.87,-0.05,-0.00,-0.49,0.07,-0.02,0.90,-10.00,5.00,-49.31
13905,IMU,0.87,-0.05,0.00,-0.50,0.03,-0.04,0.87,-18.56,27.19,-61.38
13906,EMG,1,2,-2,10,13,-3,-3,1,-1,2,-17,12,13,4,-1,4
13930,IMU,0.86,-0.05,0.01,-0.51,-0.01,-0.07,0.87,-20.19,45.25,-74.44
13955,IMU,0.85,-0.04,0.02,-0.52,0.02,-0.09,0.86,-11.50,56.63,-88.31
13956,EMG,1,-2,-6,-95,-9,2,2,1,-2,-3,5,-45,18,2,0,1
13957,IMU,0.84,-0.04,0.03,-0.53,0.00,-0.10,0.87,-0.44,61.31,-95.62
13980,IMU,0.84,-0.03,0.03,-0.55,-0.01,-0.11,0.88,10.00,54.56,-87.87
14005,EMG,-4,1,-13,-39,-6,-3,-6,-3,1,2,5,-57,1,1,1,-4
14006,IMU,0.83,-0.03,0.04,-0.56,-0.06,-0.10,0.88,15.75,37.13,-83.00
14030,IMU,0.82,-0.02,0.04,-0.57,-0.07,-0.13,0.85,14.31,18.75,-72.12
14031,EMG,-1,-7,14,-16,-10,-9,-5,-2,1,4,10,-8,-18,-2,3,-4
14055,IMU,0.81,-0.02,0.03,-0.58,-0.06,-0.08,0.84,36.19,-11.06,-81.44
14056,IMU,0.80,-0.02,0.03,-0.60,-0.02,-0.06,0.84,47.63,-22.62,-87.44
14080,EMG,-1,2,4,-11,10,-2,-1,-3,3,4,-11,9,-1,6,1,1
14081,IMU,0.79,-0.02,0.02,-0.61,0.02,-0.01,0.84,20.44,-18.56,-97.44
14105,IMU,0.78,-0.02,0.02,-0.62,-0.04,-0.01,0.87,1.81,-12.56,-90.81
14106,EMG,-2,2,16,-12,-4,-3,-2,-3,0,3,3,25,5,0,-4,-2
14130,IMU,0.77,-0.02,0.02,-0.63,-0.00,-0.05,0.93,8.75,-2.69,-85.44
14155,IMU,0.77,-0.02,0.02,-0.64,0.04,-0.10,0.85,-2.69,13.13,-78.50
14156,EMG,1,2,-25,-14,-1,-2,-3,2,-1,4,-28,3,3,-4,3,-1
14157,IMU,0.76,-0.02,0.02,-0.65,-0.06,-0.11,0.88,-22.31,19.81,-73.19
14180,IMU,0.75,-0.02,0.03,-0.66,-0.09,-0.06,0.86,-29.56,15.63,-72.00
14205,EMG,0,1,30,60,-9,-8,-4,-1,3,-1,14,7,1,2,0,4
14206,IMU,0.74,-0.03,0.03,-0.67,-0.02,-0.03,0.86,-39.13,-8.06,-78.50
14230,IMU,0.73,-0.03,0.03,-0.68,0.08,-0.06,0.94,-33.81,-15.00,-77.69
14231,EMG,-1,-6,-23,-51,-14,2,-2,-8,0,-2,-17,-39,5,1,3,5
14255,IMU,0.72,-0.04,0.03,-0.69,0.02,-0.10,0.94,-12.75,-5.31,-84.06
14256,IMU,0.71,-0.04,0.03,-0.70,-0.07,-0.11,0.96,2.25,-11.63,-71.06
14280,EMG,-7,-2,51,-60,1,-2,-4,-2,-1,1,32,-10,-7,-2,-3,-2
14281,IMU,0.70,-0.04,0.03,-0.71,-0.07,-0.09,0.95,20.44,-26.69,-58.31
14305,IMU,0.70,-0.04,0.02,-0.72,-0.04,-0.08,0.91,50.88,-36.81,-54.38
14306,EMG,-5,2,8,-26,-5,-1,0,-4,-2,-1,-2,-22,-4,0,1,0
14330,IMU,0.69,-0.03,0.01,-0.72,0.04,-0.06,0.88,56.31,-23.50,-54.13
14355,IMU,0.69,-0.03,-0.00,-0.73,0.02,-0.05,0.90,46.50,-8.56,-45.81
14356,EMG,-6,-3,-12,-3,-9,-1,-5,0,-1,-2,-4,10,-5,-1,-3,2
14357,IMU,0.68,-0.02,-0.01,-0.73,0.02,0.00,0.91,38.50,-8.19,-25.94
14380,IMU,0.68,-0.02,-0.01,-0.73,-0.01,0.03,0.89,38.81,-17.00,-10.81
14405,EMG,-4,-7,0,-38,-12,-4,0,-4,1,3,-48,6,0,6,4,9
14406,IMU,0.68,-0.02,-0.02,-0.73,0.07,-0.04,0.83,27.75,-24.31,-7.69
14430,IMU,0.68,-0.02,-0.02,-0.73,0.05,-0.02,0.87,14.94,-21.31,-11.06
14431,EMG,0,-3,7,-26,1,-1,-5,0,-1,1,9,-13,3,-2,1,0
14455,IMU,0.68,-0.02,-0.03,-0.73,0.00,0.04,0.85,7.06,-16.56,-12.25
14456,IMU,0.68,-0.02,-0.03,-0.73,0.02,0.00,0.83,16.50,-24.06,1.31
14480,EMG,-7,-4,-12,-17,2,-4,-5,-9,-1,3,1,25,3,0,-2,-2
14481,IMU,0.68,-0.02,-0.04,-0.73,0.05,-0.03,0.84,16.12,-28.87,19.50
14505,IMU,0.68,-0.03,-0.04,-0.73,0.09,0.01,0.85,10.56,-39.13,20.62
14506,EMG,0,-3,-2,-16,8,-2,-3,-8,2,-3,-10,-7,-6,-6,-3,0
14530,IMU,0.68,-0.04,-0.05,-0.73,0.23,-0.03,1.14,-10.81,-49.88,13.88
14555,IMU,0.69,-0.03,-0.05,-0.72,0.06,0.12,1.01,6.62,12.94,19.50
14556,EMG,-1,-2,14,-9,-5,-2,2,0,0,-1,-10,0,-2,0,-1,1
14557,IMU,0.69,-0.03,-0.05,-0.72,0.13,-0.00,0.89,27.69,2.50,5.75
14580,IMU,0.69,-0.03,-0.05,-0.72,0.06,0.10,0.92,10.88,13.81,0.81
14605,EMG,1,-25,4,19,-9,-2,-3,-3,7,-117,-80,80,6,13,17,14
14606,IMU,0.69,-0.03,-0.05,-0.72,0.09,0.07,0.85,-0.19,1.37,-3.12
14630,IMU,0.69,-0.03,-0.05,-0.73,0.08,0.05,0.86,-8.63,-2.44,-11.25
14631,EMG,1,55,10,-17,-6,1,-1,-1,-3,48,20,-104,0,0,-1,-2
14655,IMU,0.68,-0.03,-0.05,-0.73,0.07,0.04,0.89,-5.19,4.62,-9.88
14656,IMU,0.68,-0.02,-0.05,-0.73,0.05,0.05,0.91,5.87,14.38,0.19
14680,EMG,-7,35,8,-34,-1,-1,-3,-7,2,123,6,-14,-3,-1,0,2
14681,IMU,0.69,-0.02,-0.05,-0.73,0.04,0.03,0.83,13.25,13.19,3.37
14705,IMU,0.68,-0.02,-0.05,-0.73,0.09,0.04,0.86,6.25,2.62,-2.12
14706,EMG,0,-62,3,-16,0,-6,-2,2,-1,4,-12,-6,-4,-3,3,-2
14730,IMU,0.68,-0.02,-0.05,-0.73,0.08,0.04,0.86,-1.06,6.44,-11.44
14755,IMU,0.68,-0.02,-0.04,-0.73,0.03,0.02,0.88,-4.44,14.06,-21.44
14756,EMG,4,-99,-42,6,0,0,-2,0,1,-128,-34,-66,2,0,1,1
14757,IMU,0.68,-0.02,-0.04,-0.73,0.10,0.09,0.95,-18.37,14.13,-21.62
14780,IMU,0.68,-0.01,-0.04,-0.74,0.07,0.05,0.93,7.81,27.94,-24.31
14805,EMG,-2,-21,-42,2,-13,-4,-5,-1,5,-45,-10,16,11,2,0,8
14806,IMU,0.67,-0.01,-0.04,-0.74,-0.00,0.08,0.94,9.19,18.31,-11.31
14830,IMU,0.67,-0.01,-0.04,-0.74,0.05,0.05,0.95,-1.00,10.88,-6.44
14831,EMG,-1,-18,-13,25,20,6,3,6,-4,39,-20,-60,-29,-9,-9,-9
14855,IMU,0.67,-0.01,-0.03,-0.74,0.12,0.08,0.85,-7.12,14.81,-24.50
14856,IMU,0.67,-0.00,-0.03,-0.75,-0.01,0.01,0.86,-11.13,22.44,-34.19
14880,EMG,1,26,-15,55,5,1,-2,3,0,-27,-18,-50,-8,-5,2,1
14881,IMU,0.66,-0.00,-0.03,-0.75,-0.05,0.07,0.91,-11.63,16.25,-29.12
14905,IMU,0.66,-0.00,-0.02,-0.75,-0.01,0.08,0.93,-6.25,2.37,-21.25
14930,EMG,7,8,-19,-4,3,-3,2,2,1,31,35,55,-3,-1,0,-1
14931,IMU,0.66,-0.00,-0.03,-0.75,-0.02,0.04,0.93,5.25,-4.62,-17.12
14955,IMU,0.66,0.00,-0.03,-0.75,0.04,0.05,0.90,1.44,-0.06,-11.25
14956,EMG,0,82,-45,20,2,5,4,8,1,25,-27,53,17,0,3,3
14957,IMU,0.65,-0.00,-0.03,-0.76,0.02,0.05,0.89,-4.00,-2.94,-21.75
14980,IMU,0.65,-0.00,-0.02,-0.76,-0.02,0.05,0.92,-10.44,-4.56,-28.44
15005,EMG,1,40,-25,15,0,6,6,4,-3,35,-49,43,7,1,0,-2
15006,IMU,0.65,-0.00,-0.02,-0.76,-0.02,0.01,0.94,-6.50,-6.50,-21.06
15030,IMU,0.65,0.01,-0.02,-0.76,-0.69,-0.08,0.80,12.88,16.87,17.75
15031,EMG,-1,-4,-15,-53,-15,-1,1,-1,2,55,-14,-65,-15,-6,-4,-4
15055,IMU,0.65,0.00,-0.02,-0.76,0.02,0.07,0.91,-6.37,-42.56,22.19
15056,IMU,0.65,-0.00,-0.03,-0.76,0.11,0.05,0.94,14.88,-13.81,15.63
15080,EMG,1,26,-31,-16,-5,0,-2,0,1,77,38,-78,-8,0,1,0
15081,IMU,0.65,0.00,-0.03,-0.76,0.01,0.03,0.85,19.62,-9.69,3.12
15105,IMU,0.66,0.00,-0.03,-0.75,-0.05,0.10,0.92,19.25,-5.87,21.75
15130,EMG,0,-62,15,-10,1,5,4,1,4,-36,10,-25,-11,0,3,-1
15131,IMU,0.66,0.00,-0.04,-0.75,0.02,0.03,0.94,18.00,-11.06,47.81
15155,IMU,0.67,-0.00,-0.04,-0.74,0.05,0.09,0.92,1.44,-32.81,72.31
15156,EMG,5,22,14,-20,2,2,-6,-1,4,-4,8,76,18,-2,-3,0
15157,IMU,0.68,-0.00,-0.04,-0.73,0.07,0.07,0.83,-3.25,-13.75,85.62
15180,IMU,0.69,-0.00,-0.04,-0.72,0.11,0.06,0.83,10.19,-5.37,93.12
15205,EMG,3,33,6,-12,-6,-1,6,-2,-3,-1,3,17,4,3,-2,3
15206,IMU,0.71,-0.00,-0.04,-0.71,0.12,0.03,0.88,10.00,6.56,92.75
15230,IMU,0.72,-0.00,-0.04,-0.70,0.05,0.01,0.92,-1.62,10.56,85.81
15231,EMG,-2,2,15,-94,-26,-5,-5,-4,0,-11,1,-14,-6,3,-3,-5
15255,IMU,0.73,-0.00,-0.04,-0.69,0.01,0.04,0.91,4.62,15.13,75.94
15256,IMU,0.73,-0.00,-0.04,-0.68,-0.04,0.03,0.91,11.81,-9.31,67.69
15280,EMG,1,2,-2,31,8,-2,3,2,-3,6,2,-19,-3,4,3,-2
15281,IMU,0.74,-0.00,-0.05,-0.67,0.11,0.07,0.86,15.19,-11.19,70.06
15305,IMU,0.75,-0.00,-0.05,-0.66,0.10,0.06,0.83,6.94,-1.25,63.25
15330,EMG,0,5,-3,7,2,4,4,1,2,-3,3,-26,-2,4,4,1
15331,IMU,0.76,0.00,-0.05,-0.65,0.08,0.04,0.82,10.31,10.88,59.94
15355,IMU,0.76,0.00,-0.05,-0.65,0.09,0.05,0.90,7.87,14.25,43.19
15356,EMG,2,-4,-1,-31,-8,1,-1,-1,-5,4,2,-11,-8,-2,1,0
15357,IMU,0.77,0.00,-0.05,-0.64,0.05,0.08,0.93,3.12,10.44,36.63
15380,IMU,0.77,0.01,-0.05,-0.64,0.07,0.12,0.92,-4.62,6.31,28.06
15405,EMG,4,4,6,-68,-13,-5,0,-2,0,-7,-1,9,9,5,1,1
15406,IMU,0.77,0.01,-0.04,-0.63,0.01,0.08,0.88,-1.25,6.69,26.69
15430,IMU,0.78,0.01,-0.04,-0.63,0.07,0.08,0.81,-0.19,12.13,38.75
15431,EMG,1,0,7,-61,-20,-3,-1,-4,4,3,-7,-11,-1,1,0,-6
15455,IMU,0.78,0.01,-0.04,-0.62,0.01,0.08,0.84,1.00,16.31,45.63
15456,IMU,0.79,0.01,-0.04,-0.61,0.02,0.05,0.90,8.56,9.69,58.94
15480,EMG,-5,-6,6,-35,-1,2,-1,-1,0,-3,-2,39,10,0,0,1
15481,IMU,0.79,0.01,-0.04,-0.61,0.02,0.06,0.92,1.94,7.81,58.81
15505,IMU,0.80,0.01,-0.04,-0.60,0.10,0.07,0.90,3.94,5.75,56.06
15530,EMG,2,-5,8,33,4,0,-1,-3,2,1,0,2,-1,-1,2,6
15531,IMU,0.80,0.01,-0.04,-0.59,0.05,0.06,0.89,6.44,12.00,45.94
15555,IMU,0.81,0.02,-0.04,-0.59,0.01,0.05,0.89,2.06,13.06,41.50
15556,EMG,-3,-4,4,-6,-5,-2,-1,0,-2,0,2,1,-13,-2,-2,-1
15557,IMU,0.81,0.02,-0.03,-0.58,-0.02,0.04,0.88,-3.12,10.06,42.94
15580,IMU,0.82,0.02,-0.03,-0.57,0.02,0.07,0.89,2.62,5.06,51.94
15605,EMG,-2,-1,-1,20,8,-1,-1,1,3,7,-8,61,7,3,5,7
15606,IMU,0.82,0.02,-0.03,-0.56,0.04,0.06,0.87,4.87,6.25,61.38
15630,IMU,0.83,0.02,-0.03,-0.55,0.06,0.04,0.87,3.37,10.63,67.31
15631,EMG,0,-6,-3,-17,-2,2,2,0,0,-3,5,-44,-9,-1,-3,-2
15655,IMU,0.84,0.02,-0.03,-0.54,0.03,0.04,0.89,8.94,15.81,67.25
15656,IMU,0.84,0.02,-0.03,-0.54,-0.01,0.08,0.91,9.69,9.69,62.75
15680,EMG,2,-3,4,-5,3,-5,-6,-4,0,0,-10,-6,4,-3,-4,0
15681,IMU,0.85,0.02,-0.03,-0.53,0.01,0.09,0.90,4.00,2.50,52.63
15705,IMU,0.85,0.02,-0.03,-0.52,0.05,0.06,0.87,2.87,6.69,50.94
15730,EMG,-1,2,-1,24,1,5,1,0,-1,-1,-3,9,3,2,-2,-1
15731,IMU,0.86,0.02,-0.03,-0.51,0.04,0.05,0.86,1.12,7.06,52.88
15755,IMU,0.86,0.03,-0.03,-0.50,-0.01,0.07,0.87,4.94,12.06,63.56
15756,EMG,-1,1,2,24,3,1,-3,0,2,0,4,-20,-10,0,-1,4
15757,IMU,0.87,0.03,-0.03,-0.49,-0.00,0.07,0.89,7.56,8.00,72.50
15780,IMU,0.88,0.03,-0.03,-0.48,0.02,0.08,0.88,2.94,6.62,78.87
15805,EMG,-1,7,1,-33,-7,0,4,1,1,-2,-6,-21,-3,6,9,8
15806,IMU,0.88,0.03,-0.03,-0.47,0.03,0.07,0.89,-0.13,7.44,76.06
15830,IMU,0.89,0.03,-0.03,-0.46,0.03,0.05,0.89,3.06,8.25,65.56
15831,EMG,0,3,4,7,2,4,2,9,1,2,6,-24,-10,0,-1,-4
15855,IMU,0.89,0.03,-0.03,-0.45,-0.01,0.05,0.88,2.06,8.25,57.13
15880,IMU,0.90,0.03,-0.03,-0.44,0.01,0.08,0.91,-0.94,3.00,49.06
15881,EMG,1,-2,3,1,6,-2,-3,-1,4,-3,-4,-43,-7,-4,-2,0
15882,IMU,0.90,0.03,-0.03,-0.43,0.02,0.07,0.90,0.44,3.00,47.44
15905,IMU,0.90,0.03,-0.03,-0.43,0.04,0.05,0.88,-1.25,2.62,49.63
15930,EMG,1,4,-2,22,9,0,1,3,1,3,8,-84,-28,-2,4,-6
15931,IMU,0.91,0.03,-0.02,-0.42,0.02,0.03,0.86,0.06,6.25,54.31
15955,IMU,0.91,0.03,-0.02,-0.41,-0.01,0.04,0.87,7.37,6.12,58.56
15956,EMG,2,-4,-3,-13,2,-1,-5,-1,6,-2,2,-27,-9,-1,-3,5
15980,IMU,0.92,0.03,-0.02,-0.40,-0.01,0.06,0.90,6.37,2.31,58.06
15981,IMU,0.92,0.03,-0.02,-0.39,0.01,0.09,0.92,1.81,-0.13,41.75
16005,EMG,-3,3,-7,57,8,1,-2,-4,-1,0,4,11,0,2,2,-6
16006,IMU,0.92,0.03,-0.02,-0.39,0.08,0.06,0.89,-4.56,0.81,17.06
16030,IMU,0.92,0.03,-0.02,-0.39,0.04,0.04,0.86,-8.13,-0.31,-8.69
16031,EMG,-1,-1,-2,-59,-21,1,2,2,1,3,-7,43,5,1,-3,-2
16055,IMU,0.92,0.03,-0.02,-0.39,-0.01,0.11,0.88,-1.56,3.81,-21.50
16080,IMU,0.92,0.03,-0.03,-0.40,-0.06,0.07,0.87,-0.25,-17.25,-11.31
16081,EMG,2,7,6,33,12,-3,2,1,-1,-3,-6,-31,-7,-2,-5,-4
16082,IMU,0.92,0.03,-0.03,-0.40,-0.00,0.01,0.88,-7.44,-21.75,1.44
16105,IMU,0.92,0.02,-0.03,-0.40,0.09,0.02,0.92,-4.75,-8.50,-1.44
16130,EMG,-3,-7,-3,-19,-6,0,4,0,1,5,4,1,-4,0,-2,0
16131,IMU,0.92,0.02,-0.03,-0.40,0.07,0.01,0.91,-5.31,-3.94,-8.94
16155,IMU,0.92,0.02,-0.03,-0.40,0.04,0.03,0.89,-3.25,0.94,-1.31
16156,EMG,-1,-5,1,27,-1,1,2,5,-2,-8,-11,20,5,0,-2,-3
16180,IMU,0.92,0.02,-0.03,-0.39,0.03,0.04,0.87,7.81,3.56,12.56
16181,IMU,0.92,0.02,-0.03,-0.39,0.02,0.06,0.88,6.62,1.50,12.88
16205,EMG,1,2,-3,9,4,0,-2,0,4,0,1,-14,-3,-2,1,1
16206,IMU,0.92,0.02,-0.03,-0.39,0.02,0.09,0.89,-0.13,0.88,-0.19
16230,IMU,0.92,0.02,-0.03,-0.39,0.03,0.08,0.88,-0.37,-0.31,-10.69
16231,EMG,0,-5,1,-13,4,1,-3,1,-4,-1,5,-18,-7,-6,-5,-3
16255,IMU,0.92,0.02,-0.03,-0.40,0.02,0.05,0.88,-3.69,0.13,-8.31
16256,IMU,0.92,0.02,-0.03,-0.40,0.04,0.04,0.88,-6.50,-1.81,-0.19
16280,EMG,3,7,-4,21,10,3,1,-4,-4,5,0,-20,-6,1,0,-4
16281,IMU,0.92,0.02,-0.03,-0.40,0.04,0.03,0.88,-3.12,2.06,3.25
16305,IMU,0.92,0.02,-0.03,-0.40,0.04,0.04,0.88,-1.25,1.50,-0.25
16330,EMG,4,3,-5,1,1,2,-1,1,0,5,3,9,3,-1,-7,-4
16331,IMU,0.92,0.02,-0.03,-0.40,0.04,0.08,0.88,-2.00,4.87,-5.50
16355,IMU,0.92,0.02,-0.03,-0.40,0.05,0.05,0.87,-5.94,9.13,-7.50
16356,EMG,-8,0,5,16,5,1,-1,-4,0,0,-3,50,36,-4,4,0
16380,IMU,0.92,0.02,-0.02,-0.40,0.01,-0.00,0.86,-10.56,5.37,0.75
16381,IMU,0.92,0.02,-0.02,-0.39,-0.00,0.03,0.89,-0.31,6.06,15.69
16405,EMG,1,5,3,-54,-30,-9,-6,-3,1,-1,0,9,-3,-6,-2,-2
16406,IMU,0.92,0.02,-0.02,-0.39,-0.04,0.06,0.91,6.37,7.87,22.00
16430,IMU,0.92,0.02,-0.02,-0.39,0.03,0.05,0.92,-4.62,-2.69,10.94
16431,EMG,1,1,0,-36,-12,-3,-2,0,4,-5,-2,-62,-19,-1,-2,-3
16455,IMU,0.92,0.02,-0.02,-0.39,0.02,0.03,0.90,-3.94,1.94,3.00
16480,IMU,0.92,0.02,-0.02,-0.39,0.03,0.04,0.86,3.94,-0.56,10.56
16481,EMG,1,1,-6,-30,-12,-3,-4,-3,-2,1,0,17,8,4,3,4
16482,IMU,0.92,0.02,-0.02,-0.38,-0.02,0.06,0.87,1.44,0.88,22.25
16505,IMU,0.92,0.02,-0.02,-0.38,-0.04,0.07,0.88,-1.87,2.50,30.31
16530,EMG,-4,-5,0,-23,-21,-1,-2,1,-3,-4,-1,5,8,-3,-3,-1
16531,IMU,0.93,0.02,-0.02,-0.37,0.04,0.01,0.89,2.56,2.87,56.63
16555,IMU,0.93,0.02,-0.02,-0.36,0.03,0.01,0.88,3.19,0.37,62.50
16556,EMG,1,-2,-2,-11,2,-3,-2,-4,1,3,3,2,0,-2,-1,-3
16580,IMU,0.94,0.02,-0.02,-0.35,0.02,0.03,0.92,7.50,5.44,54.63
16581,IMU,0.94,0.02,-0.02,-0.34,0.01,0.07,0.92,11.25,0.06,54.69
16605,EMG,-2,-3,-3,-6,6,-2,-2,-4,-5,-5,-4,-2,-6,4,-2,2
16606,IMU,0.94,0.03,-0.02,-0.33,-0.02,0.17,0.95,28.12,6.31,42.88
16630,IMU,0.94,0.03,-0.02,-0.33,0.02,0.03,0.93,3.25,-1.62,53.63
16631,EMG,1,1,-6,-20,-13,0,-1,-2,-1,0,-2,24,13,-1,0,-2
16655,IMU,0.95,0.03,-0.02,-0.32,0.01,0.03,0.87,-12.63,-8.06,53.69
16680,IMU,0.95,0.03,-0.02,-0.31,0.08,-0.01,0.90,22.62,-2.87,55.19
16681,EMG,-3,-4,0,10,14,-1,-1,-1,-2,-5,2,-34,-14,-3,2,-2
16682,IMU,0.95,0.03,-0.03,-0.30,0.02,0.01,0.86,13.75,-9.56,44.38
16705,IMU,0.95,0.03,-0.03,-0.29,0.04,0.03,0.91,-1.81,-2.87,33.19
16730,EMG,-2,0,1,-5,2,-3,-2,0,-6,-7,-4,-14,-4,0,4,1
16731,IMU,0.96,0.03,-0.03,-0.29,0.03,0.05,0.84,5.31,-4.87,21.56
16755,IMU,0.96,0.03,-0.03,-0.29,0.03,0.08,0.87,17.06,-3.06,16.69
16756,EMG,0,-7,-8,-21,-7,2,-1,2,-6,-2,-2,-39,-14,-4,-3,-3
16780,IMU,0.96,0.03,-0.03,-0.28,0.02,0.08,0.87,10.25,-4.50,19.94
16781,IMU,0.96,0.03,-0.03,-0.28,0.06,0.05,0.88,4.25,-3.62,26.94
16805,EMG,1,-1,-1,18,16,-2,-3,1,0,4,-2,12,-16,-2,-3,0
16806,IMU,0.96,0.03,-0.03,-0.27,0.04,0.12,0.85,5.31,-0.62,35.38
16830,IMU,0.96,0.04,-0.03,-0.27,0.05,0.11,0.89,1.75,1.06,40.00
16855,EMG,-1,8,3,2,-3,1,-3,1,0,-4,-7,28,26,-1,-2,-2
16856,IMU,0.96,0.03,-0.03,-0.26,0.04,0.07,0.88,-3.81,4.37,48.19
16880,IMU,0.97,0.03,-0.03,-0.25,0.05,0.02,0.89,-9.50,8.00,51.75
16881,EMG,0,-5,-6,12,11,-1,1,-2,-5,-2,-2,-17,-2,1,-1,0
16882,IMU,0.97,0.03,-0.03,-0.24,0.03,0.04,0.88,-1.25,8.38,56.44
16905,IMU,0.97,0.03,-0.03,-0.23,0.03,0.05,0.88,3.06,5.62,57.13
16930,EMG,0,-6,-9,-21,-14,1,-2,0,-3,-3,-3,-12,3,-5,-2,0
16931,IMU,0.97,0.03,-0.03,-0.22,0.04,0.08,0.89,-0.94,8.31,63.25
16955,IMU,0.98,0.03,-0.03,-0.21,0.05,0.07,0.90,-1.69,8.50,71.25
16956,EMG,4,3,5,-27,-16,2,5,2,0,1,-4,-8,-3,2,0,-1
16980,IMU,0.98,0.03,-0.03,-0.19,0.02,0.06,0.88,-2.31,11.75,80.12
16981,IMU,0.98,0.03,-0.02,-0.18,0.04,0.05,0.88,-7.06,12.69,87.75
17005,EMG,-4,-4,-7,17,0,0,-4,-4,-3,-4,-2,13,4,2,1,-1
17006,IMU,0.99,0.03,-0.02,-0.16,0.00,0.05,0.89,-5.81,12.69,92.44
17030,IMU,0.99,0.03,-0.02,-0.15,0.02,0.03,0.90,-6.44,8.88,95.81
17055,EMG,-2,3,2,-16,-8,-7,1,-2,-6,-4,2,10,1,5,-4,-6
17056,IMU,0.99,0.03,-0.02,-0.13,0.04,0.03,0.89,-6.56,11.88,99.69
17080,IMU,0.99,0.03,-0.02,-0.11,0.03,0.02,0.87,-4.44,13.25,103.19
17081,EMG,1,1,-5,19,4,3,-2,3,-3,-1,-5,22,23,1,-5,-4
17082,IMU,1.00,0.02,-0.01,-0.09,0.00,-0.01,0.87,-9.31,16.37,102.00
17105,IMU,1.00,0.02,-0.01,-0.08,-0.02,-0.08,0.90,-13.25,8.13,88.87
17130,EMG,0,4,2,-40,-16,-1,-2,1,-2,-6,5,-54,-17,-4,-7,1
17131,IMU,1.00,0.02,-0.01,-0.07,0.01,-0.05,0.92,5.62,-3.06,67.56
